entity,entry_id,category,source,obtainable
decor,5896,Legion,"Class Hall Vendors",true
decor,5897,Legion,"Class Hall Vendors",true
decor,5898,Legion,"Class Hall Achievements",true
decor,7571,Legion,"Class Hall Achievements",true
decor,7572,Legion,"Class Hall Vendors",true
decor,7573,Legion,"Class Hall Vendors",true
decor,7574,Legion,"Class Hall Achievements",true
decor,7575,Legion,"Class Hall Achievements",true
decor,7576,Legion,"Class Hall Vendors",true
decor,7577,Legion,"Class Hall Achievements",true
decor,7579,Legion,"Class Hall Vendors",true
decor,7582,Neighbourhoods,"Neighbourhood Vendor",true
decor,7583,Neighbourhoods,"Neighbourhood Vendor",true
decor,7584,Neighbourhoods,"Neighbourhood Vendor",true
decor,7585,Neighbourhoods,"Neighbourhood Vendor",true
decor,7606,Legion,"Class Hall Vendors",true
decor,7607,Legion,"Class Hall Vendors",true
decor,7608,Legion,"Class Hall Vendors",true
decor,7609,Legion,"Class Hall Achievements",true
decor,7610,"World Events","Remix: Legion",true
decor,7620,"World Events","Remix: Legion",true
decor,7621,"World Events","Remix: Legion",true
decor,7622,"World Events","Remix: Legion",true
decor,7623,"World Events","Remix: Legion",true
decor,7624,"World Events","Remix: Legion",true
decor,7625,"World Events","Remix: Legion",true
decor,7658,"World Events","Remix: Legion",true
decor,7668,Neighbourhoods,"Draconic Endeavors",true
decor,7686,"World Events","Remix: Legion",true
decor,7687,"World Events","Remix: Legion",true
decor,7688,Neighbourhoods,"Neighbourhood Vendor",true
decor,7689,Neighbourhoods,"Neighbourhood Vendor",true
decor,7690,"World Events","Remix: Legion",true
decor,7691,Neighbourhoods,"Draconic Endeavors",true
decor,7692,Neighbourhoods,"Draconic Endeavors",true
decor,7693,Neighbourhoods,"Draconic Endeavors",true
decor,7694,Neighbourhoods,"Draconic Endeavors",true
decor,7695,Neighbourhoods,"Draconic Endeavors",true
decor,7696,Neighbourhoods,"Draconic Endeavors",true
decor,7697,Neighbourhoods,"Draconic Endeavors",true
decor,7698,Neighbourhoods,"Draconic Endeavors",true
decor,7699,Neighbourhoods,"Draconic Endeavors",true
decor,7700,Neighbourhoods,"Draconic Endeavors",true
decor,7701,Neighbourhoods,"Draconic Endeavors",true
decor,7780,Midnight,Vendor,true
decor,7782,Midnight,Reputation,true
decor,7815,Legion,"Class Hall Vendors",true
decor,7816,Legion,"Class Hall Vendors",true
decor,7817,Legion,"Class Hall Vendors",true
decor,7818,Legion,"Class Hall Achievements",true
decor,7819,Legion,"Class Hall Achievements",true
decor,7820,Legion,"Class Hall Achievements",true
decor,7821,Legion,"Class Hall Vendors",true
decor,7822,Legion,"Class Hall Achievements",true
decor,7823,Legion,"Class Hall Achievements",true
decor,7824,Legion,"Class Hall Achievements",true
decor,7825,Promotion,"Blizzard Store",true
decor,7826,Promotion,"Blizzard Store",true
decor,7827,Promotion,"Blizzard Store",true
decor,7828,Promotion,"Blizzard Store",true
decor,7829,Promotion,"Blizzard Store",true
decor,7830,Promotion,"Blizzard Store",true
decor,7832,Undiscovered,"Undiscovered Sources",false
decor,7833,Undiscovered,"Undiscovered Sources",true
decor,7834,Undiscovered,"Undiscovered Sources",false
decor,7835,Dragonflight,Quest,true
decor,7836,Neighbourhoods,"Neighbourhood Vendor",true
decor,7837,Legion,"Class Hall Achievements",true
decor,7838,Legion,"Class Hall Achievements",true
decor,7839,Legion,"Class Hall Vendors",true
decor,7840,Undiscovered,"Undiscovered Sources",true
decor,7841,Legion,"Class Hall Vendors",true
decor,7842,Neighbourhoods,"Neighbourhood Vendor",true
decor,7871,Neighbourhoods,"Neighbourhood Vendor",true
decor,7872,Neighbourhoods,"Neighbourhood Vendor",true
decor,7873,Legion,"Class Hall Achievements",true
decor,7874,Legion,"Class Hall Achievements",true
decor,7875,Legion,"Class Hall Vendors",true
decor,7896,Dragonflight,Quest,true
decor,8176,"Warlords of Draenor",Assaults,true
decor,8177,"Warlords of Draenor",Quest,true
decor,8178,"Warlords of Draenor","Dungeon Drop",true
decor,8179,Neighbourhoods,"Grummle Endeavors",true
decor,8180,Neighbourhoods,"Grummle Endeavors",true
decor,8181,Neighbourhoods,"Grummle Endeavors",true
decor,8182,Neighbourhoods,"Grummle Endeavors",true
decor,8185,"Warlords of Draenor","Alliance Reputation",true
decor,8186,"Warlords of Draenor",Quest,true
decor,8187,"Warlords of Draenor",Quest,true
decor,8188,"Warlords of Draenor","Alliance Reputation",true
decor,8189,Legion,Quest,true
decor,8190,"Warlords of Draenor","Alliance Reputation",true
decor,8191,Profession,Engineering,true
decor,8192,"Warlords of Draenor","Alliance Reputation",true
decor,8193,"Warlords of Draenor","Alliance Reputation",true
decor,8194,"Warlords of Draenor","Alliance Reputation",true
decor,8195,Legion,Dreamweavers,true
decor,8196,Profession,Jewelcrafting,true
decor,8235,"Warlords of Draenor","Alliance Reputation",true
decor,8236,Neighbourhoods,"Neighbourhood Vendor",true
decor,8237,Profession,Tailoring,true
decor,8238,"Warlords of Draenor",Assaults,true
decor,8239,"Warlords of Draenor",Quest,true
decor,8240,"Warlords of Draenor",Quest,true
decor,8241,Profession,Jewelcrafting,true
decor,8242,"Warlords of Draenor","Alliance Reputation",true
decor,8768,Legion,"Class Hall Achievements",true
decor,8769,Neighbourhoods,"Neighbourhood Vendor",true
decor,8770,Neighbourhoods,"Neighbourhood Vendor",true
decor,8771,Neighbourhoods,"Neighbourhood Vendor",true
decor,8772,"Warlords of Draenor",Quest,true
decor,8785,"Warlords of Draenor",Quest,true
decor,8786,"Warlords of Draenor",Quest,true
decor,8787,Profession,Enchanting,true
decor,8810,"World Events","Remix: Legion",true
decor,8811,"World Events","Remix: Legion",true
decor,8844,Undiscovered,"Undiscovered Sources",true
decor,8872,Midnight,Achievement,true
decor,8874,Midnight,Quest,true
decor,8875,Midnight,Treasure,true
decor,8877,Midnight,Quest,true
decor,8889,Midnight,Delves,true
decor,8907,Neighbourhoods,"Neighbourhood Vendor",true
decor,8910,Neighbourhoods,"Neighbourhood Vendor",true
decor,8911,Neighbourhoods,"Neighbourhood Vendor",true
decor,8912,Neighbourhoods,"Neighbourhood Vendor",true
decor,8916,Midnight,"Renown: Hara'ti",true
decor,8917,Neighbourhoods,"Neighbourhood Vendor",true
decor,8918,Neighbourhoods,"Neighbourhood Vendor",true
decor,8974,Neighbourhoods,"Neighbourhood Vendor",true
decor,8975,Neighbourhoods,"Neighbourhood Vendor",true
decor,8976,Neighbourhoods,"Neighbourhood Vendor",true
decor,8977,Neighbourhoods,"Neighbourhood Vendor",true
decor,8978,Neighbourhoods,"Neighbourhood Vendor",true
decor,8982,Classic,"Alliance Reputation",true
decor,8983,Profession,Inscription,true
decor,8984,"Battle for Azeroth","Alliance Reputation",true
decor,8985,Neighbourhoods,"Neighbourhood Vendor",true
decor,8986,Neighbourhoods,"Neighbourhood Vendor",true
decor,8987,Neighbourhoods,"Grummle Endeavors",true
decor,8988,Neighbourhoods,"Grummle Endeavors",true
decor,8989,Neighbourhoods,"Grummle Endeavors",true
decor,8990,Neighbourhoods,"Cursed Keepsake",true
decor,8993,Midnight,Quest,true
decor,9035,"Battle for Azeroth",Quest,true
decor,9036,"Battle for Azeroth","Alliance Reputation",true
decor,9037,"Battle for Azeroth","Alliance Reputation",true
decor,9038,Profession,Inscription,true
decor,9039,"Battle for Azeroth",Vendor,true
decor,9040,"Battle for Azeroth",Vendor,true
decor,9041,"Battle for Azeroth",Quest,true
decor,9042,"Battle for Azeroth",Vendor,true
decor,9043,"Battle for Azeroth","Alliance Reputation",true
decor,9044,"Battle for Azeroth",Quest,true
decor,9045,"Battle for Azeroth","Alliance Reputation",true
decor,9046,Profession,Blacksmithing,true
decor,9047,"Battle for Azeroth","Alliance Reputation",true
decor,9048,Profession,Blacksmithing,true
decor,9049,"Battle for Azeroth",Quest,true
decor,9050,Profession,Inscription,true
decor,9051,"Battle for Azeroth","Alliance Reputation",true
decor,9052,"Battle for Azeroth",Quest,true
decor,9053,"Battle for Azeroth",Vendor,true
decor,9054,"Battle for Azeroth",Quest,true
decor,9055,"Battle for Azeroth",Quest,true
decor,9056,Neighbourhoods,"Neighbourhood Vendor",true
decor,9057,Neighbourhoods,"Neighbourhood Vendor",true
decor,9058,Neighbourhoods,"Neighbourhood Vendor",true
decor,9059,Neighbourhoods,"Neighbourhood Vendor",true
decor,9060,Neighbourhoods,"Neighbourhood Vendor",true
decor,9061,Undiscovered,"Undiscovered Sources",true
decor,9062,Neighbourhoods,"Neighbourhood Vendor",true
decor,9063,Neighbourhoods,"Neighbourhood Vendor",true
decor,9064,Neighbourhoods,"Neighbourhood Vendor",true
decor,9065,Promotion,"Blizzard Store",true
decor,9139,"Battle for Azeroth","Alliance Reputation",true
decor,9140,"Battle for Azeroth",Achievement,true
decor,9141,"Battle for Azeroth",Achievement,true
decor,9142,"Battle for Azeroth",Quest,true
decor,9143,Neighbourhoods,"Neighbourhood Vendor",true
decor,9144,Neighbourhoods,"Neighbourhood Vendor",true
decor,9149,Promotion,"Expansion Editions",true
decor,9150,Promotion,"Expansion Editions",true
decor,9151,Promotion,"Expansion Editions",true
decor,9152,Promotion,"Expansion Editions",true
decor,9165,"World Events","Remix: Legion",true
decor,9166,"Battle for Azeroth",Quest,true
decor,9167,Profession,Tailoring,true
decor,9168,"The War Within",Quest,true
decor,9169,"The War Within",Achievement,true
decor,9170,Profession,Alchemy,true
decor,9176,Neighbourhoods,"Neighbourhood Vendor",true
decor,9177,Neighbourhoods,"Neighbourhood Vendor",true
decor,9178,"The War Within",Quest,true
decor,9179,"The War Within",Quest,true
decor,9180,Profession,Inscription,true
decor,9181,"The War Within",Achievement,true
decor,9182,"The War Within",Quest,true
decor,9183,"The War Within",Quest,true
decor,9184,Profession,Inscription,true
decor,9185,"The War Within",Achievement,true
decor,9186,"The War Within",Quest,true
decor,9187,Profession,Enchanting,true
decor,9188,"The War Within",Quest,true
decor,9236,"The War Within","Renown: Khaz Algar",true
decor,9237,"The War Within",Achievement,true
decor,9238,Profession,Inscription,true
decor,9239,Profession,Inscription,true
decor,9240,"The War Within",Quest,true
decor,9241,Profession,Inscription,true
decor,9242,General,"Pawdo Quests",true
decor,9243,Profession,Inscription,true
decor,9244,PVP,Achievement,true
decor,9245,Profession,Enchanting,true
decor,9246,"The War Within",Quest,true
decor,9247,General,"Pawdo Quests",true
decor,9248,Midnight,Quest,true
decor,9249,Midnight,Quest,true
decor,9250,Midnight,Quest,true
decor,9251,Midnight,Quest,true
decor,9252,Midnight,Quest,true
decor,9253,Midnight,Quest,true
decor,9254,Neighbourhoods,"Neighbourhood Vendor",true
decor,9255,Neighbourhoods,"Neighbourhood Vendor",true
decor,9261,Undiscovered,"Undiscovered Sources",true
decor,9263,"Mists of Pandaria","Raid Drop",true
decor,9264,Undiscovered,"Undiscovered Sources",true
decor,9265,Undiscovered,"Undiscovered Sources",false
decor,9266,Profession,Enchanting,true
decor,9267,Legion,Quest,true
decor,9268,Profession,Engineering,true
decor,9269,Profession,Jewelcrafting,true
decor,9270,Undiscovered,"Undiscovered Sources",false
decor,9271,Undiscovered,"Undiscovered Sources",false
decor,9272,Undiscovered,"Undiscovered Sources",false
decor,9273,Undiscovered,"Undiscovered Sources",false
decor,9274,Undiscovered,"Undiscovered Sources",false
decor,9275,Undiscovered,"Undiscovered Sources",false
decor,9276,Undiscovered,"Undiscovered Sources",false
decor,9277,Undiscovered,"Undiscovered Sources",false
decor,9278,Undiscovered,"Undiscovered Sources",false
decor,9279,Undiscovered,"Undiscovered Sources",false
decor,9280,Undiscovered,"Undiscovered Sources",false
decor,9281,Undiscovered,"Undiscovered Sources",false
decor,9289,Neighbourhoods,"Cursed Keepsake",true
decor,9290,Neighbourhoods,"Arcanostorage Sphere",true
decor,9419,Neighbourhoods,"Silvermoon Endeavors",true
decor,9420,Neighbourhoods,"Silvermoon Endeavors",true
decor,9421,Neighbourhoods,"Silvermoon Endeavors",true
decor,9422,Neighbourhoods,"Silvermoon Endeavors",true
decor,9423,Neighbourhoods,"Silvermoon Endeavors",true
decor,9424,Classic,Quest,true
decor,9425,Undiscovered,"Undiscovered Sources",true
decor,9426,Undiscovered,"Undiscovered Sources",true
decor,9427,Undiscovered,"Undiscovered Sources",true
decor,9428,Undiscovered,"Undiscovered Sources",true
decor,9429,Undiscovered,"Undiscovered Sources",true
decor,9430,Undiscovered,"Undiscovered Sources",true
decor,9431,Undiscovered,"Undiscovered Sources",true
decor,9432,Undiscovered,"Undiscovered Sources",true
decor,9433,Undiscovered,"Undiscovered Sources",true
decor,9434,Undiscovered,"Undiscovered Sources",true
decor,9435,Undiscovered,"Undiscovered Sources",true
decor,9436,Undiscovered,"Undiscovered Sources",true
decor,9437,Undiscovered,"Undiscovered Sources",true
decor,9438,Undiscovered,"Undiscovered Sources",true
decor,9439,Midnight,Quest,true
decor,9440,Midnight,Quest,true
decor,9441,Midnight,Quest,true
decor,9442,Undiscovered,"Undiscovered Sources",true
decor,9443,Promotion,"Blizzard Store",true
decor,9444,Promotion,"Blizzard Store",true
decor,9471,Neighbourhoods,"Neighbourhood Vendor",true
decor,9472,Neighbourhoods,"Neighbourhood Vendor",true
decor,9473,Neighbourhoods,"Neighbourhood Vendor",true
decor,9474,Neighbourhoods,"Neighbourhood Vendor",true
decor,9475,Midnight,Quest,true
decor,9476,Neighbourhoods,"Silvermoon Endeavors",true
decor,9477,Neighbourhoods,"Silvermoon Endeavors",true
decor,9478,Neighbourhoods,"Silvermoon Endeavors",true
decor,9479,Midnight,Vendor,true
decor,9480,Midnight,Vendor,true
decor,9481,Midnight,Vendor,true
decor,9482,Midnight,Vendor,true
decor,9483,Midnight,Vendor,true
decor,9484,Midnight,Vendor,true
decor,9485,Midnight,Vendor,true
decor,9486,Midnight,Vendor,true
decor,9487,Midnight,Vendor,true
decor,9488,Midnight,Vendor,true
decor,9489,Midnight,Vendor,true
decor,9490,Midnight,Vendor,true
decor,9491,Midnight,Vendor,true
decor,9492,Midnight,Vendor,true
decor,9493,Midnight,Vendor,true
decor,9494,Midnight,Vendor,true
decor,9495,Midnight,Vendor,true
decor,9496,Midnight,Vendor,true
decor,9497,Midnight,Vendor,true
decor,9624,Midnight,Quest,true
decor,9627,Neighbourhoods,"Cursed Keepsake",true
decor,9628,Midnight,Vendor,true
decor,9629,Midnight,Vendor,true
decor,9630,Neighbourhoods,"Neighbourhood Vendor",true
decor,10273,Neighbourhoods,"Silvermoon Endeavors",true
decor,10324,Neighbourhoods,"Neighbourhood Vendor",true
decor,10327,Midnight,Quest,true
decor,10334,Neighbourhoods,"Neighbourhood Vendor",true
decor,10335,Neighbourhoods,"Neighbourhood Vendor",true
decor,10336,Neighbourhoods,"Neighbourhood Vendor",true
decor,10337,Neighbourhoods,"Neighbourhood Vendor",true
decor,10338,Neighbourhoods,"Neighbourhood Vendor",true
decor,10339,Neighbourhoods,"Mechagnome Endeavors",true
decor,10340,Neighbourhoods,"Mechagnome Endeavors",true
decor,10341,Neighbourhoods,"Mechagnome Endeavors",true
decor,10342,Neighbourhoods,"Mechagnome Endeavors",true
decor,10343,Neighbourhoods,"Mechagnome Endeavors",true
decor,10344,Neighbourhoods,"Mechagnome Endeavors",true
decor,10345,Neighbourhoods,"Mechagnome Endeavors",true
decor,10346,Neighbourhoods,"Mechagnome Endeavors",true
decor,10347,Neighbourhoods,"Mechagnome Endeavors",true
decor,10348,Neighbourhoods,"Mechagnome Endeavors",true
decor,10349,Neighbourhoods,"Mechagnome Endeavors",true
decor,10350,Neighbourhoods,"Mechagnome Endeavors",true
decor,10351,Neighbourhoods,"Mechagnome Endeavors",true
decor,10352,Neighbourhoods,"Mechagnome Endeavors",true
decor,10354,Neighbourhoods,"Mechagnome Endeavors",true
decor,10355,Neighbourhoods,"Mechagnome Endeavors",true
decor,10356,Promotion,"Blizzard Store",true
decor,10367,Neighbourhoods,"Neighbourhood Vendor",true
decor,10368,Neighbourhoods,"Arcanostorage Sphere",true
decor,10381,Neighbourhoods,"Neighbourhood Vendor",true
decor,10537,Neighbourhoods,"Mechagnome Endeavors",true
decor,10542,Midnight,Achievement,true
decor,10778,Midnight,Quest,true
decor,10791,Neighbourhoods,"Neighbourhood Vendor",true
decor,10852,"The War Within",Reputation,true
decor,10853,"The War Within",Reputation,true
decor,10854,Undiscovered,"Undiscovered Sources",true
decor,10855,Neighbourhoods,"Neighbourhood Vendor",true
decor,10856,Neighbourhoods,"Neighbourhood Vendor",true
decor,10857,"The War Within",Reputation,true
decor,10858,Midnight,Quest,true
decor,10859,Neighbourhoods,"Amani Troll Endeavors",true
decor,10860,Neighbourhoods,"Neighbourhood Vendor",true
decor,10862,Neighbourhoods,"Cursed Keepsake",true
decor,10887,"Battle for Azeroth","Dungeon Drop",true
decor,10888,Dragonflight,Vendor,true
decor,10889,"The War Within",Reputation,true
decor,10890,Neighbourhoods,"Neighbourhood Vendor",true
decor,10891,Neighbourhoods,"Neighbourhood Vendor",true
decor,10892,Neighbourhoods,"Neighbourhood Vendor",true
decor,10893,Neighbourhoods,"Neighbourhood Vendor",true
decor,10896,Neighbourhoods,"Cursed Keepsake",true
decor,10913,"World Events","Brawler's Guild",true
decor,10944,Midnight,"Renown: Silvermoon Court",true
decor,10946,Undiscovered,"Undiscovered Sources",true
decor,10947,Undiscovered,"Undiscovered Sources",true
decor,10950,"Burning Crusade","Horde Reputation",true
decor,10952,Neighbourhoods,"Neighbourhood Vendor",true
decor,10962,General,"Pawdo Quests",true
decor,10963,Dragonflight,"Renown: Valdrakken Accord",true
decor,10964,Profession,Enchanting,true
decor,10965,Profession,Enchanting,true
decor,10966,Undiscovered,"Undiscovered Sources",true
decor,10967,Undiscovered,"Undiscovered Sources",true
decor,11127,"The War Within",Reputation,true
decor,11128,"The War Within",Vendor,true
decor,11129,Neighbourhoods,"Neighbourhood Vendor",true
decor,11130,Classic,Vendor,true
decor,11131,Cataclysm,Quest,true
decor,11133,Classic,"Alliance Reputation",true
decor,11137,Dragonflight,"Dungeon Drop",true
decor,11138,Undiscovered,"Undiscovered Sources",false
decor,11139,Neighbourhoods,"Neighbourhood Vendor",true
decor,11140,Neighbourhoods,"Cursed Keepsake",true
decor,11160,"Mists of Pandaria",Achievement,true
decor,11162,Profession,Blacksmithing,true
decor,11163,Dragonflight,"Dungeon Drop",true
decor,11164,Dragonflight,Quest,true
decor,11165,Profession,Blacksmithing,true
decor,11274,Classic,Quest,true
decor,11275,Legion,"Class Hall Achievements",true
decor,11276,Legion,"Class Hall Vendors",true
decor,11277,Undiscovered,"Undiscovered Sources",true
decor,11278,"World Events","Remix: Legion",true
decor,11279,"World Events","Remix: Legion",true
decor,11280,Legion,"Class Hall Achievements",true
decor,11281,Profession,Alchemy,true
decor,11282,Profession,Enchanting,true
decor,11283,Legion,"Raid Drop",true
decor,11284,Midnight,"Dungeon Drop",true
decor,11285,Neighbourhoods,"Cursed Keepsake",true
decor,11287,Undiscovered,"Undiscovered Sources",false
decor,11296,PVP,Achievement,true
decor,11301,Cataclysm,Quest,true
decor,11305,Cataclysm,Quest,true
decor,11307,Legion,"Class Hall Achievements",true
decor,11315,Legion,Achievement,true
decor,11319,"Battle for Azeroth","Horde Reputation",true
decor,11322,Undiscovered,"Undiscovered Sources",true
decor,11323,Midnight,Vendor,true
decor,11324,Midnight,"Renown: Amani Tribe",true
decor,11325,Midnight,Achievement,true
decor,11326,Midnight,"Renown: Amani Tribe",true
decor,11327,Midnight,"Renown: Amani Tribe",true
decor,11328,Midnight,Quest,true
decor,11333,Midnight,"Renown: Amani Tribe",true
decor,11334,Midnight,"Renown: Amani Tribe",true
decor,11370,Profession,Blacksmithing,true
decor,11371,Profession,Blacksmithing,true
decor,11372,Profession,Enchanting,true
decor,11373,Profession,Enchanting,true
decor,11374,Profession,Blacksmithing,true
decor,11375,Profession,Blacksmithing,true
decor,11376,Profession,Alchemy,true
decor,11377,Profession,Blacksmithing,true
decor,11378,Profession,Alchemy,true
decor,11379,Profession,Alchemy,true
decor,11380,Profession,Alchemy,true
decor,11381,Profession,Alchemy,true
decor,11382,Profession,Alchemy,true
decor,11383,Profession,Blacksmithing,true
decor,11384,Profession,Blacksmithing,true
decor,11385,Profession,Alchemy,true
decor,11386,Profession,Alchemy,true
decor,11387,Profession,Alchemy,true
decor,11388,Profession,Tailoring,true
decor,11431,Profession,Enchanting,true
decor,11432,Profession,Enchanting,true
decor,11433,Profession,Enchanting,true
decor,11434,Profession,Enchanting,true
decor,11435,Profession,Enchanting,true
decor,11436,Profession,Enchanting,true
decor,11437,Neighbourhoods,"Neighbourhood Vendor",true
decor,11438,Profession,Alchemy,true
decor,11439,Profession,Enchanting,true
decor,11440,Profession,Alchemy,true
decor,11451,"Warlords of Draenor","Alliance Vendor",true
decor,11453,General,Lorewalking,true
decor,11454,Dragonflight,Quest,true
decor,11455,"The War Within",Achievement,true
decor,11456,General,Lorewalking,true
decor,11457,General,Lorewalking,true
decor,11461,Neighbourhoods,"Neighbourhood Vendor",true
decor,11470,Midnight,Achievement,true
decor,11479,Neighbourhoods,"Neighbourhood Vendor",true
decor,11480,Neighbourhoods,"Neighbourhood Vendor",true
decor,11481,Neighbourhoods,"Neighbourhood Vendor",true
decor,11482,Neighbourhoods,"Neighbourhood Vendor",true
decor,11483,Legion,Vendor,true
decor,11484,"Battle for Azeroth","Horde Reputation",true
decor,11485,Undiscovered,"Undiscovered Sources",true
decor,11486,Legion,"Class Hall Achievements",true
decor,11487,Legion,Quest,true
decor,11488,Undiscovered,"Undiscovered Sources",true
decor,11489,"Battle for Azeroth","Horde Reputation",true
decor,11490,Profession,Leatherworking,true
decor,11491,Legion,Quest,true
decor,11492,Profession,Tailoring,true
decor,11493,Legion,"Class Hall Achievements",true
decor,11494,Profession,Enchanting,true
decor,11495,Classic,Vendor,true
decor,11496,Profession,Jewelcrafting,true
decor,11497,Profession,Blacksmithing,true
decor,11498,Cataclysm,Quest,true
decor,11499,Midnight,Quest,true
decor,11500,"Burning Crusade","Horde Reputation",true
decor,11501,Undiscovered,"Undiscovered Sources",false
decor,11502,Midnight,"Renown: Silvermoon Court",true
decor,11503,Midnight,"Renown: Silvermoon Court",true
decor,11707,Undiscovered,"Undiscovered Sources",true
decor,11708,Legion,Vendor,true
decor,11718,Profession,Engineering,true
decor,11719,Neighbourhoods,"Neighbourhood Vendor",true
decor,11720,Neighbourhoods,"Neighbourhood Vendor",true
decor,11721,Neighbourhoods,"Neighbourhood Vendor",true
decor,11722,Profession,Leatherworking,true
decor,11723,Profession,Alchemy,true
decor,11724,Profession,Inscription,true
decor,11725,Profession,Inscription,true
decor,11751,Legion,Achievement,true
decor,11752,Legion,Quest,true
decor,11753,Legion,Quest,true
decor,11754,Legion,Paragon,true
decor,11755,Profession,Leatherworking,true
decor,11779,Profession,Leatherworking,true
decor,11814,"Battle for Azeroth",Drop,true
decor,11869,Undiscovered,"Undiscovered Sources",true
decor,11870,Undiscovered,"Undiscovered Sources",true
decor,11871,Undiscovered,"Undiscovered Sources",true
decor,11872,"Wrath of the Lich King",Quest,true
decor,11873,"Mists of Pandaria",Reputation,true
decor,11874,Neighbourhoods,"Neighbourhood Vendor",true
decor,11878,Profession,Leatherworking,true
decor,11879,Profession,Leatherworking,true
decor,11880,Profession,Inscription,true
decor,11881,Profession,Engineering,true
decor,11882,Profession,Engineering,true
decor,11883,Profession,Tailoring,true
decor,11884,Profession,Engineering,true
decor,11885,Profession,Inscription,true
decor,11886,Profession,Inscription,true
decor,11887,Profession,Inscription,true
decor,11888,Profession,Jewelcrafting,true
decor,11889,Profession,Jewelcrafting,true
decor,11890,Profession,Tailoring,true
decor,11891,Profession,Inscription,true
decor,11892,Profession,Inscription,true
decor,11893,Profession,Leatherworking,true
decor,11894,Profession,Tailoring,true
decor,11895,Profession,Inscription,true
decor,11896,Profession,Jewelcrafting,true
decor,11897,Profession,Inscription,true
decor,11898,Profession,Inscription,true
decor,11899,Profession,Jewelcrafting,true
decor,11900,Profession,Alchemy,true
decor,11901,Profession,Alchemy,true
decor,11902,Profession,Alchemy,true
decor,11903,Profession,Inscription,true
decor,11904,Profession,Engineering,true
decor,11905,Legion,Vendor,true
decor,11906,"Wrath of the Lich King",Quest,true
decor,11907,Legion,Quest,true
decor,11908,Legion,Quest,true
decor,11909,Legion,Achievement,true
decor,11910,Profession,Inscription,true
decor,11911,Profession,Engineering,true
decor,11912,Profession,Engineering,true
decor,11913,Profession,Jewelcrafting,true
decor,11914,Undiscovered,"Undiscovered Sources",true
decor,11915,Undiscovered,"Undiscovered Sources",true
decor,11916,Undiscovered,"Undiscovered Sources",true
decor,11917,Profession,Inscription,true
decor,11918,Profession,Enchanting,true
decor,11919,Profession,Leatherworking,true
decor,11920,Profession,Inscription,true
decor,11921,Profession,Engineering,true
decor,11922,Profession,Inscription,true
decor,11923,Profession,Inscription,true
decor,11924,Profession,Inscription,true
decor,11925,Profession,Inscription,true
decor,11926,Profession,Leatherworking,true
decor,11927,Profession,Inscription,true
decor,11928,Profession,Engineering,true
decor,11929,Profession,Engineering,true
decor,11930,"The War Within",Quest,true
decor,11931,"The War Within",Quest,true
decor,11932,"The War Within",Quest,true
decor,11933,"The War Within",Quest,true
decor,11934,"The War Within","Dungeon Drop",true
decor,11935,Profession,Inscription,true
decor,11936,Midnight,"Renown: Amani Tribe",true
decor,11940,Promotion,"Blizzard Store",true
decor,11941,Profession,Tailoring,true
decor,11942,"World Events","Remix: Legion",true
decor,11943,Neighbourhoods,"Neighbourhood Vendor",true
decor,11944,Dragonflight,Vendor,true
decor,11945,Profession,Tailoring,true
decor,11946,Profession,Tailoring,true
decor,11947,Undiscovered,"Undiscovered Sources",true
decor,11948,"The War Within","Renown: K'aresh",true
decor,11949,Neighbourhoods,"Neighbourhood Vendor",true
decor,11950,Undiscovered,"Undiscovered Sources",true
decor,11951,Undiscovered,"Undiscovered Sources",true
decor,11952,"The War Within","Renown: K'aresh",true
decor,11953,Undiscovered,"Undiscovered Sources",true
decor,12140,Midnight,Vendor,true
decor,12141,Midnight,Vendor,true
decor,12142,Midnight,Vendor,true
decor,12143,Midnight,Vendor,true
decor,12145,Neighbourhoods,"Cursed Keepsake",true
decor,12154,Midnight,"Renown: Amani Tribe",true
decor,12161,Profession,Tailoring,true
decor,12162,Profession,Leatherworking,true
decor,12163,Profession,Enchanting,true
decor,12164,Profession,Enchanting,true
decor,12165,Profession,Tailoring,true
decor,12169,Neighbourhoods,"Neighbourhood Vendor",true
decor,12170,Neighbourhoods,"Neighbourhood Vendor",true
decor,12171,Promotion,"Blizzard Store",true
decor,12172,Promotion,"Blizzard Store",true
decor,12173,Promotion,"Blizzard Store",true
decor,12174,Neighbourhoods,"Neighbourhood Vendor",true
decor,12189,Neighbourhoods,"Neighbourhood Vendor",true
decor,12190,Neighbourhoods,"Neighbourhood Vendor",true
decor,12192,Neighbourhoods,"Neighbourhood Vendor",true
decor,12193,Neighbourhoods,"Neighbourhood Vendor",true
decor,12194,Neighbourhoods,"Neighbourhood Vendor",true
decor,12195,"The War Within","Renown: K'aresh",true
decor,12196,"The War Within","Renown: K'aresh",true
decor,12197,"The War Within","Renown: K'aresh",true
decor,12198,"The War Within","Renown: K'aresh",true
decor,12199,Neighbourhoods,"Neighbourhood Vendor",true
decor,12200,Profession,Archaeology,true
decor,12201,"Warlords of Draenor",Quest,true
decor,12202,"Warlords of Draenor",Quest,true
decor,12203,"Warlords of Draenor",Reputation,true
decor,12204,"Warlords of Draenor","Dungeon Drop",true
decor,12205,"Warlords of Draenor",Quest,true
decor,12206,"Warlords of Draenor",Reputation,true
decor,12207,"Warlords of Draenor",Reputation,true
decor,12208,"Warlords of Draenor",Quest,true
decor,12209,"Warlords of Draenor",Quest,true
decor,12210,"Battle for Azeroth",Vendor,true
